No Variation 
population: 50 generations: 100 pc: 0.6 pm: 0.4
 ____________________Base_______________________ 
37:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 345624.9147333768, 0.027881264442144033]
38:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 313571.0789223801, 0.03139762453123239]
39:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 572446.6479553403, 0.02523604928350482]
40:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 1335383.3812322316, 0.02279213167286392]
41:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 1228012.2160734725, 0.022395407347851812]
42:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 1232809.058111935, 0.02246687890712469]
43:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 549352.99078865, 0.024690785374700503]
44:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 601240.1996999334, 0.024801563575068998]
45:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 544141.4308553119, 0.02540870092502774]
46:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 595427.9568681571, 0.02674209384716148]
47:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 647647.0907918127, 0.02643397108028105]
48:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 1148358.4672827092, 0.022885883731664926]
49:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 1151680.6243655684, 0.0229920074195185]
50:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 1460802.4676327102, 0.022091583588615682]
51:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 1204099.1007544927, 0.023616130126872793]
52:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 624431.9255430127, 0.027235493648386597]
53:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 698671.1582573937, 0.02611583218320938]
54:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 558516.5730282931, 0.025899948817331698]
55:[[1.1, 41, 32, 30, 40, 56, 3.1, 36, 59, 27.8, 67, 35, 12.9, 21.4, 31, 21.6, 13.8, 9.1, 39, 36], 3017.0, 0.05241745048875482, 890174.7977723622, 0.023057488015375025]
56:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 570720.3299476714, 0.025222397842068336]
57:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 1213352.1700751297, 0.022990493845913573]
58:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 693507.4272959799, 0.02450668961704697]
59:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 1162053.8171561516, 0.022890205184153835]
60:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 541283.1705439717, 0.0264898012083212]
61:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 676524.7225402994, 0.023936948773314252]
62:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 1235652.9822908367, 0.022894005111985187]
63:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 553438.3066689597, 0.026138675155490367]
64:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 1738015.0961693635, 0.02212609032092985]
65:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 1242612.9434984557, 0.022818713064313562]
66:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 591983.0627723881, 0.02545817258193946]
67:[[1.1, 59, 32, 30, 40, 56, 3.1, 36, 59, 23.2, 59, 33, 1.6, 22.3, 40, 30.0, 19.0, 1.3, 50, 32], 2961.5, 0.05291508971336411, 770082.6804989404, 0.023557889597648415]
68:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 802664.4085785055, 0.02391092849828298]
69:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 673459.50417143, 0.026507472145090458]
70:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1232920.6214371389, 0.022631235426526376]
71:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1115341.7521276993, 0.023006404539264433]
72:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 441401.6528121331, 0.025195634879545625]
73:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1147762.5587649967, 0.022580081040402974]
74:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 814431.7665219727, 0.023181641342740065]
75:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 623810.6966844351, 0.024455783722150456]
76:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 2643327.817233767, 0.021097919982989755]
77:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1169214.9819706506, 0.023611415280654784]
78:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 1237543.0445466698, 0.02221528128436452]
79:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 564416.0657489981, 0.024639161324238924]
80:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 521666.78573468095, 0.025734591294859905]
81:[[7.8, 48, 43, 46, 64, 41, 3.1, 33, 40, 28.7, 80.0, 40, 13.0, 23.6, 33, 15.7, 9.9, 7.0, 38, 31], 2921.1290322580644, 0.031685949768054986, 607291.882172963, 0.02499833900812557]
