No Variation 
population: 50
 ____________________Base_______________________ 
22:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 924085.0651235208, 0.0269917089316867]
23:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1114335.7871747199, 0.024312846879646646]
24:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1373454.2979122736, 0.025752088444233358]
25:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 886726.2171333209, 0.02759963604505135]
26:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1274704.985727939, 0.024392740712670252]
27:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 512695.8016440963, 0.03832165966786844]
28:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1234077.112797349, 0.025636482303016784]
29:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1519481.2173203956, 0.024835997878368817]
30:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 854620.1058916779, 0.02766181551945781]
31:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 788684.1962246362, 0.02817826732439059]
32:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1658829.1188606373, 0.023602651807167575]
33:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 2395661.4150930988, 0.022636268308748875]
34:[[52, 59, 35, 17.8, 6.8, 34, 44, 57, 33, 3.0, 39, 45, 18.0, 0.3, 36, 41, 2.5, 17.5, 16.0, 30], 16001.0, 0.061725785368678045, 1661510.5926509248, 0.02331012912913843]
